software_id;computer_id
188644;22626
28604;9802
101786;48050
76120;98879
86677;32346
59235;15785
17710;68145
43742;65972
139531;79597
128097;61212
121464;37508
57084;81535
124702;85392
10797;56506
160141;33185
25520;14372
9325;13274
55169;32678
92925;50333
72649;20113
77668;51463
84574;70614
152948;3475
121655;615
45764;34516
190518;16399
191778;57891
190101;35336
34252;33964
152518;55671
46286;36679
24141;67303
81694;4697
125650;32144
5620;20415
39741;72441
147524;89867
141511;47680
159322;96549
68253;79516
59763;37284
68080;24277
86322;67596
65332;39840
3196;70413
163155;26771
185921;14859
186322;63940
137444;71073
45046;37735
148448;29065
161763;99571
85250;77692
155215;76449
30796;33939
141142;34533
5815;90463
115297;87709
51453;63934
22820;72745
63824;25812
2862;75588
178646;84835
164566;10256
29140;20626
68404;99628
162459;63631
154248;10921
90382;27826
57600;25409
48712;38598
49959;41937
40229;81086
158527;43585
17853;79024
179559;96661
55676;13545
99599;52685
50363;44344
150639;70845
5165;10666
79322;62114
984;41473
149481;16998
25546;92056
69801;14146
151193;9699
157861;86052
181309;53905
105359;83010
197220;44108
72238;50831
72551;15131
157279;86327
20167;81232
24523;66147
12372;59487
153603;73491
78303;54880
37543;6581
143382;41886
43479;75298
26694;88806
42643;57547
116646;89431
141642;34730
27041;65136
73792;27548
55263;34772
35468;60031
69534;41142
47064;58776
164778;8946
187186;63753
141912;40907
31740;90767
84730;28131
158486;46792
114390;84207
189376;53258
3397;82650
43370;34985
193063;78317
166320;37129
12596;42511
157786;19737
15262;72745
79417;1387
101404;89116
138526;41610
154809;7116
90823;49210
130522;71393
83278;10106
51504;36222
189744;80223
129136;25234
166153;4891
146208;3030
131368;24122
121436;86315
146803;16589
19236;80825
48829;36750
193525;58130
100450;79106
129310;77595
193831;581
147867;44505
109737;17576
138515;77830
76680;26345
152330;84686
180613;84828
154987;77522
64802;42152
116812;73776
28878;61477
162270;72152
149995;72742
152230;81995
182243;23141
156159;77874
38076;2479
148815;27666
159334;54819
178999;75836
18479;5960
21397;29510
27916;21976
50964;14805
106599;46815
28807;26067
332;67194
40506;52120
168156;52853
181589;11312
28188;4457
41124;68135
157426;82022
84508;72507
20133;24207
189825;54429
41311;67471
152307;9531
149635;42445
42399;16505
189928;770
99901;4604
58302;49950
177330;80672
171614;12892
163218;57307
37066;55943
106739;57823
81739;66048
116266;77300
132263;68446
131366;1139
74826;34816
101362;44914
133335;72377
130450;68782
51071;52654
77834;31537
109988;90716
2790;31394
188279;70772
140865;37352
101628;3465
50928;64078
135044;88005
14746;45428
8564;92437
28479;65677
176679;77082
184995;1153
32075;80027
199503;70947
30895;66183
23167;884
191556;7781
132098;68205
146017;17747
91048;20610
109178;55779
132430;54413
51699;63770
171282;38683
88929;90169
140420;82097
15695;34166
120016;20620
119505;56885
8441;57062
56457;78964
147763;14639
186764;88702
31669;43799
144863;15266
9968;24673
163540;33671
120941;46745
28808;8257
52986;82404
68265;58086
118753;34183
38849;1208
188073;70199
12179;34930
878;81627
69406;57551
180322;90741
8024;55782
198731;77998
16649;92684
162708;99594
194732;80352
150337;80409
117205;82627
77474;60085
134751;880
124393;52047
83691;46313
106457;32263
83987;26790
61214;80373
109702;60480
152771;70596
30650;85907
105771;92310
120223;84482
148229;77210
100585;31101
44767;7275
53222;6761
191771;67565
41489;22000
132146;678
136682;88696
183009;62114
106960;75441
44988;7253
41742;45594
14595;49769
136427;24575
152094;49279
22028;585
17950;90447
47685;34947
20896;20351
198410;31285
15831;5279
142054;38741
114062;65113
19468;24582
34965;56025
32619;50967
155614;61201
155432;65431
162697;57244
98530;20967
67932;41500
87136;73022
54914;82866
195344;17721
134329;66468
38546;32230
76208;32896
173581;91340
85388;76157
13016;59631
5001;37493
13466;62734
136375;59082
78250;61313
75008;28679
111034;48216
102760;56301
13692;14199
183866;18556
199474;77059
182686;80342
15179;6211
151565;57954
73260;61603
110399;4861
116807;59350
197627;70616
136705;37320
177881;71954
29473;34244
24348;11373
182432;545
142535;28559
31582;78201
183957;82160
147008;90127
23661;88707
145399;97706
138754;38716
173339;94848
67428;31279
154919;33813
61606;47514
98086;10894
40008;38779
104086;98348
162377;27151
46941;70632
77970;88912
112326;8241
15868;28922
171120;57656
62462;84351
54994;21412
138950;9166
189624;72725
149087;56618
36183;45182
50611;24880
176392;20091
98716;53460
35429;69664
136616;99325
191522;37952
117093;45132
62646;82480
22522;94975
167709;60191
78577;40908
92111;72218
154592;73443
139003;9663
76186;54637
11509;5328
73294;43319
53215;94359
167010;79170
57663;28771
31135;8843
189869;5617
100825;64318
90509;4606
146205;46640
152693;31968
6530;73988
86276;52754
183674;49957
20290;89743
168683;44852
35297;98449
44599;26510
125856;15363
28664;89435
58178;82893
93422;72463
74043;73253
88777;14639
26466;42442
111006;80572
16983;74340
164627;45768
17358;1216
176748;816
186344;48670
111451;87941
12207;83527
115214;33371
51639;99862
83433;31705
57932;6261
55138;11319
51514;45473
194350;45603
103004;19846
169692;14444
68670;2924
198389;64068
38327;13820
71261;4679
155377;71647
190948;61434
2587;34925
196569;27358
79466;26066
120702;61962
128715;85786
106974;29993
139428;73950
158929;3557
172429;28865
157660;96502
65424;61924
90846;79978
154201;48755
49522;24338
60962;59088
170560;37086
68970;95520
63646;60970
174269;70247
41987;18413
109487;22978
152914;914
197501;50855
77592;95826
110189;67901
76110;37143
143542;88929
101000;83709
25986;73256
154774;44228
35741;24145
135594;40786
150967;60029
25158;44329
83354;32862
100962;65725
186700;11721
108385;66351
137039;5165
169404;64338
189363;33896
72757;42978
15101;87811
43731;41607
124520;44646
119496;65155
133805;76562
103574;64930
117921;93859
136428;69458
113779;24804
63630;24378
86944;86870
93827;91430
160569;31565
161971;82666
15650;17345
118014;14306
166856;20686
6473;55480
126091;19523
195672;22296
104247;6987
47195;49869
110891;51665
182624;12415
109811;94701
199425;95169
176083;80450
181539;51368
81070;85318
95267;70168
159703;96625
90902;99420
195431;92138
7671;86865
89033;18111
51507;64916
80895;78085
16156;95525
46993;31843
42066;22811
21513;97206
50372;83546
154910;46189
85765;58738
52498;93437
35063;36744
139792;27663
10095;53136
1654;83308
32836;89526
63502;51453
65097;88534
134124;88404
106718;49985
32220;3147
9637;29011
40796;49611
101721;33423
61209;98217
38541;61196
148124;45985
185765;46379
67240;91646
128877;14395
113695;63514
5476;41118
136491;35624
72341;43684
72504;49178
37139;21103
56210;26633
96180;71727
135033;42690
110349;25062
13779;20842
181763;87702
90502;84792
125989;7469
194074;46632
9261;82505
22461;34090
12909;16329
54568;76808
29569;57166
54143;22677
119440;20919
193215;64254
115767;13106
18622;94453
183109;26989
164097;98037
71057;54360
124329;88005
24151;19521
70782;7247
89356;82522
26076;69489
180019;975
13990;62043
165573;23424
2428;47175
87721;73202
101446;40080
132439;41612
25990;9496
15343;14393
181875;64600
78650;47495
107069;41437
45879;53770
99603;33749
153892;71036
56926;242
125947;773
142480;78244
40160;64987
127557;19422
145451;4014
135482;23344
24666;70878
113949;40129
195067;3114
171616;2574
132301;88235
174206;54205
156256;8736
28387;207
160572;98974
75871;68908
11658;12804
99257;5066
95925;62855
180337;13365
194592;22166
197007;48515
14199;97066
45453;80128
17779;40029
95494;42633
20419;89167
156323;76582
88064;38719
198847;27567
17336;14827
22846;62897
137133;24101
70899;93425
174778;34139
7050;84305
160125;97496
6631;34150
177474;79589
97036;29748
108858;66508
47555;99356
191044;94611
73790;46168
41554;76880
43786;22567
94953;53457
71748;9342
118969;74455
61625;22394
21412;94093
184706;11638
63086;79570
3080;1930
13602;22036
131099;86936
38399;59188
190421;64479
115128;45432
104387;59247
141867;52674
11297;56716
140157;6379
25532;27624
33007;30968
18956;63392
32976;49978
158275;42480
61550;11225
194354;73410
191648;66011
9411;27340
121490;28303
171267;18863
102793;81744
83426;87220
59997;85546
107380;36214
67958;25495
104682;60700
37663;53715
182200;16503
30530;39640
138627;85321
155736;91839
184011;70072
1907;56784
17010;91831
188252;72310
69535;83186
55715;89713
199010;98381
119243;72411
168948;94192
91020;88146
33941;20065
35338;83689
196545;8314
40843;3740
179145;14838
111119;19625
99990;40946
25953;1265
11654;79186
134722;5584
3952;61733
15504;35778
159040;63125
52761;3745
161678;6422
74552;15825
64153;74504
140458;51566
94658;94085
1579;52415
107126;91318
24573;86582
110052;35195
28651;91394
154310;59096
166624;61796
171760;59852
4856;93449
103686;39311
154277;62642
194246;90276
127877;20778
179720;20297
133198;21949
56266;87338
20815;24385
135178;96512
91308;17913
189429;86166
129022;31346
47309;99690
2882;1145
180737;83096
76839;26233
180734;6807
53980;94448
154178;53845
195204;40008
23379;24335
78432;62103
27711;52495
168068;15958
196112;80386
33108;2642
90319;38196
99962;5338
5036;71813
64621;52581
29366;55369
75969;21779
50066;70398
27992;35066
85522;96199
187921;26967
1543;97694
11218;97625
101944;17115
155949;59807
90706;40143
48847;76381
166015;68277
155107;37997
106968;4057
199241;11326
151762;51080
60040;77274
148685;63044
130898;36605
1054;29301
127880;47169
178257;53594
112061;26510
16867;38331
174000;19375
126687;24921
143864;67061
132233;25734
26772;11174
83446;53127
163182;13377
28821;55707
152029;32307
184928;46275
176378;56515
105146;76222
66822;81235
111721;47876
11529;73530
175956;69789
160490;33848
125108;62853
35625;92932
95587;78242
8298;35912
148329;17103
110511;8900
85214;55576
165440;16049
108191;17062
30879;26746
9442;31501
156005;74937
93173;1792
112474;59152
192847;56613
82490;47099
140904;81886
77081;86637
158083;79720
23112;33524
80196;13696
177590;94198
96960;62354
116007;83479
145295;41640
13690;18804
83427;96083
98318;29892
129008;90229
111930;56097
94282;56500
102730;13888
81123;79199
75372;38413
89599;53719
31369;79928
143474;70826
81613;27161
20523;16657
149463;97153
61808;21202
189474;10694
132384;74498
102074;28877
96296;8620
71252;84278
192067;16501
143618;77847
38980;23434
89677;80900
152769;41735
61322;14133
13987;46680
183314;86415
48110;85671
124261;36902
33520;14465
38034;70445
59460;75504
148822;61476
146232;62439
197897;67114
74155;57082
188924;36577
169051;89533
42315;22350
185079;8146
57987;41660
139702;78012
29740;48434
147964;56810
15900;42719
180525;98484
115676;7758
98905;88243
97168;75313
112663;34036
2808;80184
190838;79678
188794;82001
46188;85264
186288;25321
127824;86116
185679;92550
952;34970
156261;64901
53294;37023
146387;72357
81915;33025
125671;78923
132872;68821
121022;68850
96239;71226
101439;79626
168974;22495
5677;67037
126051;96136
153709;74962
76013;32513
90226;67049
67676;81250
33712;41254
79615;62925
112291;81966
135388;44249
102873;16205
11368;72531
150627;92915
20021;53818
48118;87516
166912;69849
46039;71290
123441;72604
13857;90180
72583;29459
29096;81057
110230;78416
46674;64914
9041;35642
10947;8080
187121;36083
54762;97326
71542;13803
116261;73823
119242;70131
22172;81656
184153;57966
186208;49308
108455;33100
44716;42462
117223;27241
84550;98377
174762;12569
41996;76956
56455;52663
84707;50015
143019;6957
141508;87094
147432;65015
150940;68233
67054;24050
33928;86451
114244;99037
180265;89229
128963;72289
67737;86233
118090;9401
182767;91703
13940;3309
100488;21194
189952;94828
175416;58255
40208;60167
180234;43663
127059;40094
8979;85568
88440;75472
183368;37238
165740;37326
88940;78480
167077;26755
20376;8641
6170;48863
74951;80562
57458;12953
140773;22525
163856;53889
131443;99021
85903;99113
86101;39723
127774;76955
90548;24550
143636;906
52737;65072
91284;81423
131425;26136
114242;15235
134066;94442
186278;63990
92281;49318
50193;28930
178525;23698
171463;7471
117304;70766
43810;25298
25177;99374
39554;13538
155546;49306
145128;1079
185511;57308
26155;62954
177015;30212
52939;66992
30774;62779
13208;88672
60760;23579
167383;83268
86606;23099
145214;60303
77244;55787
11362;81083
60614;83055
147947;59141
112833;85813
104218;82647
199604;4589
138470;78325
188661;54461
117831;42827
166902;52751
47138;98717
114180;10891
45226;28668
87228;57273
79664;90642
10120;36512
183736;51946
161091;91993
132831;40687
173064;19609
22976;81515
160026;91282
167236;10808
120042;74306
39007;80054
46138;5365
172886;92145
118479;80652
39094;28122
75020;87116
70381;51074
40145;83479
117707;16506
148918;94009
63980;67891
134885;22072
84316;43073
65834;42315
197873;70821
195941;64356
51426;62663
83339;40723
137940;80540
166346;84709
97942;3706
189507;48143
82935;18336
118638;30544
110018;73330
71048;210
50586;47951
10404;91604
132164;18066
165648;92855
71135;87052
152360;56981
182093;9787
161634;54904
176907;16428
1445;4877
2178;25386
118554;67511
8464;75221
97719;31649
158864;7543
59944;38732
137312;93424
64618;82230
126763;5043
13047;64167
172478;46762
5188;89620
143288;91205
146970;33995
139286;4860
185689;88544
59363;32298
1922;63694
137574;11773
156504;19022
69976;39665
193984;28012
134858;52186
115457;16297
193359;90010
155381;82983
99219;54676
137440;34022
160810;97428
198373;50486
33829;65998
100960;99309
129649;18889
198151;69166
146618;120
77050;85266
159684;15575
123824;79831
100622;54411
13684;87783
63516;47418
62100;5472
127318;70383
163520;55550
146598;60035
192954;33186
43360;44292
172680;97825
82701;57011
107902;92060
140074;90243
66531;67022
45593;95248
1983;77082
54139;85393
131695;74916
1189;79031
83923;1932
17490;84381
117744;66687
73484;88045
116710;95837
122996;9596
8740;10447
145178;14251
45320;28275
81886;71274
25646;57446
35440;57216
45030;32127
66663;64054
25994;50581
109000;35014
133549;83021
134859;10341
12484;37592
119685;97168
172006;54508
147162;55420
7859;99679
52077;93837
118228;11064
39534;7725
134401;59001
22273;80488
90678;97019
107624;58030
9885;26337
85922;80445
27882;52092
91236;76576
31249;61993
123724;61318
151612;69682
120241;12386
36047;46518
123363;49029
13181;15049
34155;64932
170413;49842
53271;869
97282;91720
120793;36721
17535;72156
49684;42805
41475;77864
73866;27187
57006;13922
149989;24998
58733;55367
2393;38200
178848;7205
76769;23794
157733;28590
54788;87804
73873;82702
76641;67442
123335;37654
19746;88521
28698;33265
185428;31146
170086;49149
74042;64700
22630;22970
194821;60520
182458;10905
111558;44776
141240;89308
2864;18644
146805;48298
4945;84687
34775;98459
191012;19689
115857;72789
37380;33034
39947;48418
105282;80854
6409;77934
72308;78602
86738;87570
165080;42444
135608;99052
18724;29212
197990;1558
103411;88830
51543;14680
28193;10772
125808;82062
172651;91304
132985;74792
189819;1977
94863;94136
110929;86404
34989;27181
186703;31178
30010;86274
157506;67072
121996;78759
64827;22380
93603;34332
91426;43807
127388;50
183219;24346
191660;95639
28705;41347
20900;98868
195663;43131
176450;80686
129908;41003
142097;39135
7524;72967
180827;18066
131759;82138
197997;54737
188363;14585
72231;48353
288;84264
61282;79635
103030;2489
75765;33415
29497;34856
52877;75955
53772;29622
24400;6074
61032;19674
31265;52540
175057;82964
148959;43515
34182;57761
16308;91771
75501;14519
56399;75116
94281;8027
146678;54786
183789;16656
81742;23578
14211;37562
30415;66984
68816;53049
182893;33628
40666;74348
149877;29576
117845;50076
23015;64587
34794;64246
60378;22418
144235;35501
120580;6793
83523;32598
40851;41870
166919;5001
68841;28600
22422;21801
140666;71118
175320;2632
114407;74466
187169;6348
136520;21429
60811;67756
26082;24409
93103;11330
165351;46895
40571;43199
33858;4807
62664;49180
150431;3757
186691;36202
44767;94483
174252;22235
49510;10976
56213;48807
187558;29451
82;1880
480;47895
143406;5066
74563;5335
105062;78396
11091;92806
19198;80648
112890;30774
74538;26702
185942;46311
128391;2287
174877;78130
110906;64307
146863;48176
166978;43661
37666;21222
194057;80524
156203;66543
156922;87194
64708;47073
138633;73823
4312;5408
102817;32629
162611;30892
113137;64554
40896;75711
127902;5746
88684;50673
102175;27583
79013;79598
127859;15615
144446;34616
28045;44041
14398;13474
117216;72216
160506;3162
115694;83895
25755;68790
165595;68447
143921;22997
196740;21759
97916;8753
131449;47977
128621;57842
32018;58226
100454;95384
17138;67165
89993;58471
103555;69969
64056;72852
154371;88923
9880;32291
64036;60254
182056;9105
125902;11922
122101;28774
92641;22074
4446;21456
171775;10490
49620;58988
65457;36707
97346;4830
178766;35370
110152;16877
129903;7357
184652;23680
150302;98457
85728;7374
88775;11944
26610;22764
50284;17937
93140;62128
20469;47530
25782;87397
81593;40486
175579;10960
102975;31141
16892;85298
57472;64806
135061;5836
35687;74967
48566;82584
122169;68144
75739;79383
106281;59546
46404;84246
36161;60551
168351;65050
182460;55583
125111;77668
86786;67817
54289;98174
63739;27379
183791;23936
133104;91100
161302;44131
114622;67813
91662;68642
129123;93508
44504;38435
167984;29910
153289;59761
43887;38960
91295;80549
20176;41611
159727;45881
77868;12253
172460;44645
185852;16865
127199;75241
14524;77827
23392;57721
155185;26616
180810;58963
66806;84510
9426;27515
123;75773
76604;71349
66786;62189
109197;97519
196338;54004
173042;63652
118259;63996
156067;913
140007;56438
154248;14000
120172;46832
69012;11878
156198;1037
173922;15768
199327;73077
73821;12519
96104;17165
42174;73056
194862;30457
62455;36500
162830;1508
13422;15452
145392;20809
98708;51554
86787;99826
193329;41494
66947;83123
954;49096
1238;31548
34710;5410
62739;22117
68357;23591
170837;82228
98443;71606
98229;82447
182938;81387
152211;97501
40660;60513
112597;3311
20349;19458
119378;85540
35810;30056
27954;80431
123307;82109
135587;12833
152129;57649
195411;43499
1529;24017
191773;23808
193478;26417
175546;45224
643;77671
119441;8584
73364;29676
128690;50766
99196;61389
37366;18552
184308;97189
98966;88636
42654;22358
41227;78883
158005;44717
82341;97830
188028;91927
110237;5458
125712;55675
180177;59000
63539;77539
180618;72566
26359;28391
193136;92842
139318;60271
143376;25102
115680;52324
184496;59648
64959;70556
119157;40396
131421;31464
12914;54421
48709;67123
27141;71191
97184;21474
167687;66256
89293;9468
12655;78077
99485;58239
33599;76340
157357;20204
89105;41084
87033;44169
189358;15793
179743;82346
12990;63836
158403;55108
76934;50816
149988;85742
48496;67442
59761;57338
159742;1510
148788;76448
117270;22827
187663;18146
48056;58392
6697;31726
13303;10267
14166;17018
2318;15692
190466;9713
176719;74801
97271;81662
99943;53802
107122;67927
11651;37813
158691;83787
101255;31020
45277;93190
40630;51484
179778;22903
89754;69235
9498;46635
74181;9518
60508;71287
178317;12974
101950;89641
105223;10525
196344;75414
124039;20311
98335;23980
30173;7185
32463;17264
194173;26150
181080;94340
123856;34527
130197;21390
76280;92726
181203;99571
80884;89568
73831;35930
118493;97938
138707;20021
171784;70289
199294;47061
29123;18378
2579;71584
155404;87989
58846;34608
140489;73785
178765;62875
60847;68587
190959;44321
91761;99234
171599;75610
4506;67044
8222;8114
6319;31496
159930;5724
85069;48275
111742;75067
6495;50659
96518;66573
119619;65346
114719;26826
43456;90980
151239;66732
139250;92671
68014;27308
81101;67572
71912;87326
179407;84254
154783;12240
60624;14675
2569;30870
171263;61774
60852;24893
158990;83419
66225;54596
140445;2771
191737;36322
108144;70304
182082;22903
172590;67021
111413;20629
69982;91341
75607;21367
139850;69856
19740;84378
73801;39036
133392;39038
33222;10714
195104;79135
142349;26631
179357;34713
100915;88375
148674;61579
183100;61250
54638;83713
137573;50295
30835;4604
30883;44062
106079;13519
61040;9856
118464;93873
22704;5352
122141;32127
49797;16534
107147;78887
84952;60037
177801;46148
142947;25125
84266;38339
181800;38182
110113;95012
86111;95832
37707;22308
62953;56387
196130;28838
66900;90040
58302;86
111347;56604
46297;85965
199280;97620
20020;73898
44225;48470
74698;16433
106005;30639
135025;63556
142271;49092
83841;70395
382;7063
57574;23337
65769;43608
155181;55279
147891;89044
164818;15979
96882;27936
161610;50122
47735;13782
136879;6777
152250;68160
96581;65258
143121;854
164217;58564
123385;70732
6265;41279
87904;11951
97468;62188
42875;3415
169058;69433
89708;24076
184231;2530
9414;86709
105352;65398
148686;78163
194267;75763
54382;94167
154071;27123
12388;63701
97601;22626
106059;35607
132219;88120
113415;7186
62175;60530
95874;50862
79401;15680
158219;81250
119663;3579
39557;97425
71218;27132
173058;23961
52320;55787
28062;76337
62056;91603
130074;48644
198655;95791
1212;6491
31808;72926
57022;32316
21608;54688
172046;11802
161736;60754
183910;41203
23125;60613
40974;45523
144272;13272
34078;53329
148621;6247
199020;82173
16055;3505
175956;50237
171977;11192
110175;64947
196234;42178
79520;67273
6522;15297
29293;37942
134041;24097
112205;10541
62960;63089
94055;43185
116870;90164
18627;37469
40643;50389
193455;17808
196199;62852
178254;58227
35844;93293
58191;36843
37325;28179
83810;72076
78186;97464
40699;52682
52522;7522
115085;40506
81168;33177
25111;50533
136405;82213
86297;22061
117504;60882
158888;23117
125339;38542
47753;79886
29416;85008
101414;38270
140746;74287
99071;57911
140460;7894
181375;12490
85903;39808
100840;60460
120818;12705
105394;62359
146416;17974
183828;12549
89006;25822
81715;81040
11064;87343
158217;23727
38036;59321
193635;16490
194727;86208
131580;12995
169056;94595
4422;98158
147630;12728
882;23576
175254;76014
142004;9983
187082;97098
34838;80794
194735;694
84430;63641
190999;82420
21760;37826
98206;11977
105570;81680
57187;42473
36960;98735
74358;35880
159064;89599
59662;86928
100756;75819
103282;84414
35091;46909
168379;59755
138010;27220
144456;65842
88226;78138
195057;28825
192590;47936
109307;56607
57756;20467
157917;8797
82152;61252
135318;51520
113814;20780
76549;27121
25000;17959
138491;42482
87234;33287
79625;94886
33469;53027
37633;54657
96421;99901
156903;41603
152055;54695
54894;25859
33;105
13523;25446
129840;32484
69846;81351
87980;49054
35888;58815
33408;53005
54021;13449
159270;21427
16363;30140
187740;3906
13148;60587
107334;77778
152651;23624
23306;61186
22273;57108
13390;14230
194745;68377
198271;24071
85770;93557
168660;63742
30853;39657
199294;35434
58586;56033
42024;77324
23141;20012
76186;25045
3255;3375
88664;63266
78337;69432
47028;54226
189627;59301
42516;54446
3643;2259
55479;27794
112354;97569
131191;37280
120507;12389
183650;48938
137478;59425
180699;77907
164470;66596
186428;39407
4138;40217
152453;19327
152490;61986
167283;32583
151985;44650
197440;62034
22338;14321
49533;93636
26198;88519
115019;5594
95206;10460
136091;26773
54761;51187
146725;19020
84974;95578
9462;4570
71839;68706
9883;51303
46103;1661
129649;81740
48504;48979
62362;78164
138637;18567
53823;24039
27304;24138
73166;46396
39955;72883
159637;14416
103402;96941
163314;46861
155900;97465
70000;17588
69917;63128
31560;83528
195505;18908
179043;36552
61012;53369
171585;45933
92687;58650
188707;87012
183634;52005
1026;58920
6650;37390
183912;44828
27955;83951
88581;78115
184300;92418
147411;64200
7135;11976
144936;78642
108354;25697
39206;98594
149078;65292
180723;35571
98408;43217
100316;83461
161553;26017
20883;27385
34149;85104
53983;57840
78409;11742
77104;13752
168694;66065
190603;63199
174742;48540
128338;93702
77794;55493
178168;26488
67371;48442
61513;7736
90092;47233
162245;6604
9492;97971
56855;9512
4658;84526
103166;57297
126437;91625
130624;93322
57835;65237
113930;50647
7547;54267
61988;58817
91498;24723
36854;6424
111783;78678
47472;30733
82929;49189
68791;28935
17039;54983
60297;24521
185273;58631
196443;33090
11518;21469
131901;86409
102743;67018
77771;44871
123501;84979
10927;60627
42417;37253
13094;18176
171409;64888
101396;88742
120794;34230
31690;47073
186055;14137
1197;83561
59810;89465
71655;47104
101831;17954
73913;80319
114531;47094
83066;55688
110884;35439
37118;79112
137903;51747
14299;88396
25584;78776
55427;89772
21861;67924
199246;85675
99798;89616
159486;58502
121235;94510
186697;92942
98100;17142
68692;57643
46983;989
105800;66690
99877;52509
51829;36208
138318;39209
59606;77475
61961;41289
173876;35565
157964;35304
56741;74838
129349;33138
119112;71043
97197;74571
159461;77626
58427;36351
157263;25323
147947;961
121836;62777
113403;77890
1286;40654
141533;89483
49755;58915
126210;38882
29059;46950
129798;45169
108945;40081
38236;74664
113873;81743
18854;38496
77257;17922
157136;15679
64542;20707
54217;80435
26663;87520
49203;30313
130462;61267
39196;86688
84762;7012
171867;23585
101468;34599
150684;46572
127914;70171
26063;49269
22627;38657
117813;39679
128998;85432
43519;99601
2774;82094
37931;62117
182680;56827
126977;33654
53189;41904
33929;14052
113124;31945
32114;93561
6092;18616
143716;35307
37524;21138
41165;87832
113681;58702
76607;55198
39048;67061
197470;49321
81411;39446
155739;74119
57224;82481
95664;81187
78548;26768
135007;53750
153392;14319
188874;8898
23323;89316
82185;8975
135961;18056
19262;40162
184402;63857
118701;57304
121085;93219
162887;91956
142415;69505
136011;24033
129739;75097
166983;13887
52123;91992
49425;98760
132022;12276
173753;91663
191015;99271
67281;35287
86698;92467
143710;89893
174972;34809
113796;63350
167555;40626
46522;89081
66517;45758
51933;73451
1850;40065
55760;17085
31196;78544
118250;12393
191895;846
142627;86521
172501;56422
158089;56740
88032;43594
117125;32009
18100;32722
107318;74032
198643;89623
189528;92047
181911;42968
132483;81393
3200;7773
171613;5745
25144;61106
58881;50130
45549;31565
91921;42476
73797;87643
63055;5220
150195;56477
153280;21245
17181;37482
143806;77751
120341;40726
77861;91729
197205;59256
77019;48971
159652;61068
101058;57823
179504;77997
18360;78504
46573;98718
1223;69178
78646;19322
147938;76627
177787;54960
125458;99126
20443;34553
68411;71705
115012;83209
37535;53077
175163;69160
172326;53527
114021;20096
110895;3897
43332;54893
177236;71765
39882;53260
111316;45888
4550;97253
194166;62428
9530;66321
47838;28044
17510;54548
60789;26243
87639;5331
15948;22703
120510;91528
130654;8091
122640;36616
40831;32513
61389;73805
11626;91293
91037;78669
16277;84855
99764;78735
21117;86248
144134;22036
67959;33803
98098;15488
189631;95247
168801;63117
83133;5504
20800;57558
162524;32142
129347;17239
62905;43587
90485;47963
16467;28720
126561;50085
145892;64340
37768;95032
71615;26290
182622;94280
161766;15874
179666;35955
70852;75528
29568;64230
32272;79658
184949;13598
5489;5949
4073;52238
91014;84827
128721;26144
153053;76443
74032;36164
10333;97816
125290;39433
55537;37736
178177;64967
7993;72972
2736;79754
57094;66408
112586;23243
190607;37590
136492;24505
169707;5369
35301;31059
159928;11853
69655;57645
130223;96201
86663;37152
172987;13205
121590;39027
93188;2859
32171;7548
118863;35538
67316;86771
129726;22658
69387;59947
130001;95671
36116;70396
154515;39434
66288;46578
58539;53589
37783;68939
24003;16178
158367;41893
120046;81186
71351;3386
179212;97782
127280;14126
20006;28203
175084;59858
189309;60024
172382;12460
22171;52365
194009;77514
170215;27824
189629;27718
172538;74242
156972;27519
140255;81628
49318;81210
91145;37821
6198;8849
192001;87716
50541;82267
79098;59180
127395;94108
7076;48421
59865;85411
13073;18122
62334;34709
106876;9714
81086;13104
192942;55348
197698;61814
188820;65574
69007;13071
86424;52707
115308;24552
88634;61284
132715;50830
139054;33940
82699;85504
162982;4726
189915;90748
10093;67892
92536;6054
189965;19355
141090;19546
32829;99252
119476;57527
142000;75578
71427;99220
93248;76082
195112;29470
116782;12167
18739;12216
72136;74676
5926;23862
30037;88021
19541;6971
964;28122
22741;28443
190092;52795
111880;9527
7746;88752
132451;72882
127755;73577
99372;20532
124396;54542
56824;80514
148694;42225
100446;84818
115451;68987
125308;11362
69886;11892
141676;80977
144768;90881
152781;29224
153031;82495
148415;53721
57371;56685
80529;40845
97945;54058
178122;34643
23984;66989
117655;51314
30824;65069
151482;40433
111850;11023
7874;42946
95068;33718
38880;79818
64159;29600
23276;92419
58140;20511
114874;90729
41867;14122
70135;49943
27170;93159
140084;99811
103077;28760
36596;83190
59962;96195
147062;42090
44962;17233
178423;29324
120164;54433
82499;58540
5883;80524
147765;14480
190352;71812
120423;5621
133654;95526
58851;27587
97667;43775
120068;41122
86477;42558
2352;28806
62616;48365
42658;38223
130939;45988
114918;67682
104081;73499
18759;83033
137486;16205
5590;49043
165453;64438
159989;6899
13310;26198
192029;8016
123725;76253
147012;78485
97813;98282
131344;59354
44357;52088
161793;11977
106254;72527
158618;74163
176857;55118
34638;41667
46915;27645
92234;66631
106168;5755
83728;17649
85345;7806
137828;26935
187343;33631
62156;72935
40578;92984
55104;67742
29063;5160
219;722
194470;83754
156267;39316
140975;29359
36772;61200
146532;36476
30457;83087
128337;68929
136996;68688
11538;94204
1780;65388
59335;83582
169936;8572
28552;12926
77932;57081
60444;38324
109182;83378
80097;59621
42604;52222
148082;39205
91149;34662
5991;48389
66670;1990
107159;27663
68068;45414
25811;45816
